id,short_desc_processed,product,component,reporter,bug_status,resolution,priority,bug_severity,version,short_desc,opendate,dup_list,root_id,disc_id
2243,extra space begin line aft,Fop - No,general,jimmy.pak,CLOS,FIXE,P3,maj,all,extra space at the beginning of next line after line feed,6/19/2001,,,
2246,throw able indentation improve string escap,Log4j -,Layout,hmacias,RESO,FIXE,P3,enh,1.1be,Throwable indentation & improving String escapeHTMLTags(String input),6/20/2001,,,
2247,ndi data source lookup work,Tomcat 4,Catalina,posniak,RESO,FIXE,P3,nor,4.0 B,jndi datasource lookup does not work,6/20/2001,,,
2250,duplicate attribute xml document error,Xerces-J,Schema-S,mhuffman,RESO,FIXE,P3,nor,1.4,"duplicate attributes in XML document, error not reported",6/20/2001,,,
2251,org apache log helpers option converter ref,Log4j -,Configur,apache,RESO,FIXE,P3,enh,1.1,org.apache.log4j.helpers.OptionConverter's reference to DOMConfigurator,6/20/2001,,,
2252,null pointer exception org apache xe rce dom,Xerces-J,DOM,gawix,RESO,WORK,P3,cri,1.3.0,NullPointerException in org.apache.xerces.dom.ParentNode.synchronizeChildren() with hotspot,6/20/2001,,,
2254,flush buffer work applet con nec,Tomcat 3,Servlet,nagrajc,RESO,INVA,P3,blo,3.2.1,flushBuffer() does not work when applet connects to servlet over https (secured server),6/20/2001,,,
2255,patch load require file context,Fop - No,general,dims,CLOS,FIXE,P3,cri,all,[Patch] Load required file using the Context Class Loader (needed for Cocoon2),6/20/2001,,,
2266,test ser let,JMeter,Main,opilot,CLOS,INVA,P3,enh,unspe,Cannot Test Servlets,6/21/2001,,,
2272,creation http session post action,Tomcat 3,Unknown,tom2daniels,RESO,WORK,P3,cri,3.2.1,creation of HttpSession during a POST action fails,6/21/2001,,,
2274,fail error work,Ant,Build Pr,schuller,RESO,WORK,P3,blo,1.3,failonerror does not work,6/21/2001,,,
2276,stack trace exception get lo,Log4j -,Other,vijayshankarhs,RESO,WORK,P3,nor,1.1be,stack trace of the exception is not getting logged,6/21/2001,,,
2278,leave indent table,Fop - No,general,mats.bauer,CLOS,WORK,P3,nor,all,left indent after table,6/22/2001,,,
2279,block container property position,Fop - No,general,a.freije,CLOS,INVA,P3,nor,all,"block-container property ""position"" does not exist",6/22/2001,,,
2282,internal compilation error different ha,Tomcat 3,Unknown,smoore,RESO,INVA,P3,cri,3.2.1,Internal compilation error with different behaviour under different servers,6/22/2001,,,
2285,ftp optional task,Ant,Optional,Jean-Francois.Morneau,RESO,FIXE,P3,cri,1.3,FTP optional Task...,6/22/2001,,,
2286,segmentation fault load xe rce jar wit,Xerces-J,Core,nsc,RESO,INVA,P3,nor,1.4,Segmentation fault when loading xerces.jar with ant,6/22/2001,,,
2287,hierarchy disable package scope,Log4j -,Other,dan,RESO,FIXE,P3,enh,1.1,Hierarchy.disable package scoped,6/22/2001,,,
2289,open file adobe acrobat version gen,Fop - No,pdf,esaunder,CLOS,FIXE,P3,cri,all,Opening files with Adobe Acrobat Version 5 generates error message,6/22/2001,,,
2290,session work,Tomcat 3,Unknown,peter,RESO,INVA,P1,blo,3.2.2,Sessions don't work at all,6/22/2001,,,
2292,order complex type schema file cause er,Xerces-J,Schema-S,mdiiorio,RESO,FIXE,P3,nor,1.4,Order of complexTypes in schema file causes error when extending complexType,6/22/2001,,,
2293,xml validator report invalid schema loc,Xerces-J,Schema-S,anders_wallgren,RESO,FIXE,P3,nor,1.4,XMLValidator doesn't report invalid schemaLocation attributes,6/22/2001,,,
2294,load jsp jsp include ser vl,Tomcat 4,Unknown,garrel,RESO,WORK,P3,nor,Night,First Load of a JSP that jsp:include's a servlet doesn't behave properly,6/22/2001,,,
2295,core task jar prop le rly wrap class pat,Ant,Core tas,kyle,RESO,FIXE,P3,maj,1.3,Core Task Jar does not proplerly wrap classpath lines longer than 70 chars.,6/22/2001,,,
2296,call fop ser let,Fop - No,pdf,m.manikandan,CLOS,FIXE,P3,cri,all,Calling Fop through a servlet,6/22/2001,,,
2297,japanese kanji space correctly,Fop - No,pdf,ebina,CLOS,FIXE,P3,nor,all,Japanese Kanji  SPACE does not show correctly,6/23/2001,,,
2298,document builder factory cause exception applet,Xerces-J,JAXP,stuart,ASSI,---,P3,maj,1.4.1,DocumentBuilderFactory causes exception in applet,6/23/2001,,,
2300,error null fo external graphic,Fop - No,images,enrico.schnepel,CLOS,WORK,P3,nor,0.15,"""ERROR: null"" with fo:external-graphic",6/24/2001,,,
2303,call store procedure tag lib,Taglibs,DBTags T,pakkio,RESO,WONT,P3,enh,unspe,Calling stored Procedures from taglib,6/25/2001,,,
2304,oro die evaluate take tomcat,ORO,Main,wieland,CLOS,WORK,P3,cri,2.0.2,ORO dies on evaluating \001c and takes tomcat with it,6/25/2001,,,
2314,jun report properly handle jun tes,Ant,Optional,mark.scheffler,RESO,FIXE,P5,min,1.3,Junitreport does not properly handle Junit test times >= 1000 sec,6/25/2001,,,
2316,category implementation enhancement,Log4j -,Other,bmeier,RESO,FIXE,P3,enh,1.1,Category implementation 'enhancement',6/25/2001,,,
2317,current directory user define task,Ant,Core tas,SNeelakantan_C,RESO,INVA,P3,nor,1.3,Current directory for user defined tasks,6/25/2001,,,
2318,attribute recognize,Xerces-J,DTD,galnares,RESO,FIXE,P3,nor,1.4.1,id attribute not recognized as name,6/25/2001,,,
2320,admin context admin view context,Tomcat 3,Webapps,mjd,RESO,FIXE,P3,min,3.2.2,admin - context admin - view all contexts is broken,6/25/2001,[2977],2320.0,2320.0
2322,infinite loop tree walkeri mpl,Xerces-J,DOM,cpyofkev,RESO,FIXE,P3,nor,1.4,Infinite loop in TreeWalkerImpl,6/26/2001,,,
2323,add info field attribute field tag li,Taglibs,Unknown,mmadsen,CLOS,FIXE,P3,enh,unspe,adding INFO field to attribute fields in taglib.dtd,6/26/2001,,,
2326,import schema location report,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,"<import> with NO schemaLocation=""..."" reports error",6/26/2001,,,
2327,miss file crash tomcat,Tomcat 3,Jasper,Jay.Herrick,RESO,FIXE,P3,maj,3.2.1,missing 404 file crashes tomcat,6/26/2001,,,
2328,easy change ant doc brow able,Ant,Document,pklein,RESO,FIXE,P3,enh,1.3,easy change to ant doc make much more browsable,6/26/2001,,,
2330,add enhancement link site org bug link,Ant,Other,pklein,RESO,FIXE,P3,enh,unspe,"add 'Enhancement' link to site, reorg 'Bug' link",6/26/2001,,,
2331,fo basic link fo static content throw,Fop - No,page-mas,honkkis,CLOS,DUPL,P3,maj,all,fo:basic-link in fo:static-content throws an exception,6/26/2001,,964.0,964.0
2333,http reason destroy header,Tomcat 3,Connecto,roloff,RESO,FIXE,P3,nor,3.2.2,HTTP Reason will be destroyed in header using AJP12,6/26/2001,,,
2334,tomcat beta work apache,Tomcat 4,Connecto,ytaylor,RESO,WORK,P3,nor,4.0 B,Does tomcat 4.0 Beta 5 work with apache 1.3.12?,6/26/2001,,,
2335,random null pointer exception dom implement,Xerces-J,DOM,aparfeno,RESO,INVA,P3,nor,1.4,Random NullPointerExceptions in DOM-implementation classes,6/26/2001,,,
2336,large data problem sax character method,Xerces-J,SAX,ascii_text,RESO,INVA,P3,maj,1.4.1,Large data problem with SAX: characters method chops value when offset at end of buffer,6/26/2001,,,
2337,jk nt service need dos directory path,Tomcat 3,Config,anthonydodd,RESO,WONT,P5,enh,3.3 M,jk_nt_service needs dos 8.3 directory path to wrapper.properties,6/26/2001,,,
2339,xsl tag lib work dk,Taglibs,Unknown,ymor,CLOS,WONT,P3,nor,unspe,XSL taglib does not work with JDK1.4,6/26/2001,,,
2341,file append er explicitly buffer output,Log4j -,Appender,albertcin,RESO,FIXE,P3,enh,1,FileAppender should explicitly buffer output?,6/26/2001,,,
2342,api redirect dll register sf notify pre proc,Tomcat 3,Auth,sharonx,RESO,FIXE,P3,enh,3.2.1,isapi_redirect.dll registers SF_NOTIFY_PREPROC_HEADERS bypassing IIS client authentication,6/26/2001,,,
2344,mixed content model bug,Xerces-J,DTD,justin,RESO,WONT,P3,maj,1.4.4,MixedContentModel whatCanGoHere bug,6/26/2001,,,
2347,xe rce fail type element subst tio,Xerces-J,Schema-S,olivier.corby,RESO,FIXE,P3,nor,1.4.1,xerces fails if type of element in substitution group is not directly derived from type of head element,6/27/2001,,,
2348,problem class path assignment ant bat,Ant,Wrapper,jeppecramon,RESO,INVA,P3,nor,1.3,Problem with classpath assignment in ant.bat,6/27/2001,,,
2350,ser let config parameter require url,Tomcat 3,Config,hbutturff,VERI,INVA,P3,nor,3.2.1,ServletConfig.getInitParameter() requires url-pattern,6/27/2001,,,
2352,ni connection handler pool tcp connector,Tomcat 3,Connecto,tdeverdiere,CLOS,LATE,P3,enh,3.2.1,"JNIConnectionHandler, PoolTcpConnector being public",6/27/2001,,,
2356,well reason file,Ant,Document,dmh,RESO,WONT,P3,enh,unspe,There are much better reasons that makefiles are evil,6/27/2001,,,
2357,pb default namespace xml schema sub,Xerces-J,Schema-S,olivier.corby,RESO,FIXE,P3,nor,1.4.1,Pb when no default namespace in XML Schema substitutionGroup,6/27/2001,,,
2362,version https basic authentication,JMeter,Main,ghamann,CLOS,FIXE,P3,maj,unspe,Version 1.6: https and basic authentication do not work together,6/27/2001,,,
2364,variable clash try catch finally transl,Tomcat 4,Jasper,bayern,RESO,FIXE,P3,min,4.0 M,Variable name clash in TryCatchFinally translation implementation,6/27/2001,,,
2366,add fork attribute java,Ant,Core tas,dfw1,RESO,DUPL,P3,enh,1.3,Add fork attribute to javac,6/27/2001,,383.0,383.0
2368,session tag ses exist attribute fail,Taglibs,Session,giftie,CLOS,WORK,P3,maj,unspe,Session tag 1.0 <sess:existsattribute> fails to work with Tomcat-4.0b5,6/27/2001,,,
2369,url writting session track standalone vi,Tomcat 3,Unknown,tp,RESO,INVA,P3,cri,3.2.2,URL Rewritting session tracking standalone virtual host,6/27/2001,,,
2370,rewrite pattern test use jun,Log4j -,Other,jim.moore,RESO,LATE,P3,enh,1.1,Rewrite PatternTest to use JUnit,6/27/2001,,,
2371,foo fail match foo bar,Regexp,Other,dana.peters,CLOS,DUPL,P3,nor,unspe,"""foo:\b"" fails to match ""foo: bar""",6/27/2001,,986.0,986.0
2372,import statement schema location cause,Xerces-J,Schema-S,mdiiorio,RESO,FIXE,P3,nor,1.4.1,Import statement without schemaLocation causes parser to throw Exception,6/27/2001,,,
2373,org apache tomcat facade http ser let response fa,Tomcat 3,Servlet,james.harman,RESO,INVA,P3,nor,3.2.2,org.apache.tomcat.facade.HttpServletResponseFacade.toEncoded() putting appending ;jsessionid to url.  Shouldn't this be ?jsessionid   ??,6/27/2001,,,
2377,java lang exception initialize error thr,Log4j -,Other,girenko,RESO,FIXE,P3,blo,1.1be,A java.lang.ExceptionInInitializerError is thrown when creating Category,6/28/2001,,,
2378,schema validation bug recursive struct ur,Xerces-J,Schema-S,georgec,RESO,FIXE,P3,nor,1.4.1,"Schema validation bugs with recursive structures (datatype bugs, too)",6/28/2001,,,
2379,render table grid table,Fop - No,pdf,Georg.Stengl,CLOS,FIXE,P3,blo,all,"rendering a table with a grid, the table overflows the page",6/28/2001,,,
2380,tomcat unable write read session fr,Tomcat 4,Unknown,garrel,RESO,WORK,P3,nor,Night,Tomcat4 unable to write to or read sessions from persistent storage on Windows,6/28/2001,,,
2381,priority serial iz able friendly,Log4j -,Other,scato,RESO,INVA,P3,min,unspe,"Priority could be made ""serializable friendly""",6/28/2001,,,
2382,java lang illegal state exception view,Tomcat 3,Unknown,laker8,RESO,DUPL,P3,nor,3.2.2,java.lang.IllegalStateException when viewing root URL of project,6/28/2001,,296.0,296.0
2383,basic config ur deprecate method enable,Log4j -,Configur,lrieu,RESO,WONT,P3,nor,1,BasicConfigurator's deprecated method : enableAll(),6/28/2001,,,
2384,ni endpoint static ni endpoint connector,Tomcat 3,Connecto,tdeverdiere,RESO,FIXE,P3,blo,3.2.1,JNIEndpoint call static JNIEndpointConnector,6/28/2001,,,
2395,linkage error verify error,Xerces-J,Other,dfw1,NEW,---,P3,nor,1.4.1,LinkageError and VerifyError,6/29/2001,,,
2396,error file jsp pass path info,Tomcat 3,Servlet,amanda.sinton,CLOS,LATE,P5,min,3.3 M,Error when /file.jsp passed as path info to a servlet,6/29/2001,,,
2397,substring function string,XalanJ1,Xalan,heather,NEW,---,P3,cri,1.x,Using substring() function with a string which has an apostrophe causes an exception,6/29/2001,,,
2400,virtual host installation periodically hang,Tomcat 3,Unknown,catkins,RESO,INVA,P3,cri,3.2.2,virtual host installation periodically hangs,6/29/2001,,,
2404,typo catalina policy tim util,Tomcat 4,Catalina,gemerson,RESO,FIXE,P3,min,4.0 B,Typo in catalina.policy: utim for util,6/29/2001,,,
2405,mod jk conf auto jk mount statement,Tomcat 3,Connecto,guyjr,RESO,FIXE,P3,nor,3.2.2,mod_jk.conf-auto : JkMount statements not being generated properly,6/29/2001,,,
2406,cgi ser let fail default port,Tomcat 4,Catalina,gene,RESO,FIXE,P3,nor,4.0 B,CGIServlet fails on default port,6/30/2001,,,
2407,content length overwritten wrong value,Tomcat 4,Catalina,gene,RESO,FIXE,P3,nor,4.0 B,CONTENT_LENGTH being overwritten by wrong value,6/30/2001,,,
2408,incorrect url format,Fop - No,general,elharo,CLOS,FIXE,P3,maj,all,Incorrect URL format,6/30/2001,,,
2411,duplication logging,Log4j -,Appender,anala_sridhar,RESO,INVA,P3,min,1.1be,Duplication during logging,7/2/2001,,,
2412,self code task compile task,Ant,Core tas,boris,RESO,FIXE,P3,nor,1.3,Self-coded tasks must be compiled before taskdef can be used,7/2/2001,,,
2420,user config file read,Fop - No,general,jlvila,CLOS,FIXE,P3,blo,all,User config file could not be read,7/2/2001,,,
2421,property throw exception schema loc,Xerces-J,Core,martin.boettcher,RESO,FIXE,P3,nor,1.4.1,"getProperty throws exception for ""schemaLocation"" and ""noNamespaceSchemaLocation""",7/2/2001,,,
2422,start tomcat socket exception see,Tomcat 3,Unknown,djmack,RESO,INVA,P3,cri,3.2.1,Cannot start tomcat;get socketexception;seen only on 1 PC,7/2/2001,,,
2423,bug page context mpl remove attribute string,Tomcat 4,Jasper,srohead,RESO,FIXE,P3,cri,Unkno,"Bug in PageContextImpl.removeAttribute(String, int)",7/2/2001,,,
2424,task move directory,Ant,Core tas,SNeelakantan_C,RESO,FIXE,P3,nor,1.3,Move task and moving directories,7/2/2001,,,
2429,incorrect hand eling fo leader attribute lea,Fop - No,pdf,js,CLOS,FIXE,P3,nor,all,Incorrect handeling of fo:leader attribute leader-pattern,7/3/2001,,,
2430,zero length arc hang nan,Batik -,GVT,keiron,RESO,FIXE,P3,nor,1.0 B,zero length arc - hangs or NaN,7/3/2001,,,
2431,et info exe application error,Tomcat 3,Connecto,tjjalava,RESO,INVA,P3,nor,3.2.2,inetinfo.exe - Application Error,7/3/2001,,,
2432,null pointer exception parse large document,Xerces-J,SAX,pstitt,NEW,---,P3,maj,1.4.1,null pointer exception parsing large document,7/3/2001,,,
2433,crimson support string intern claim,Xerces-J,Other,larsga,RESO,FIXE,P3,nor,unspe,"Crimson supports string-interning, but claims not to",7/3/2001,,,
2434,crimson claim support feature,Xerces-J,Other,larsga,RESO,FIXE,P3,nor,unspe,Crimson claims not to support features it does support,7/3/2001,,,
2435,apply jsp sample bug,Taglibs,Unknown,vchen_0504,CLOS,WONT,P3,nor,unspe,The Apply.jsp sample has two bugs,7/3/2001,,,
2436,mic error inner class,Ant,Core tas,joseph.d.bronkema,RESO,FIXE,P3,nor,1.3,rmic errors on inner classes,7/3/2001,,,
2439,mx support thread,Tomcat 3,Connecto,Brian.Ewins,RESO,LATE,P3,enh,3.2.2,JMX support for threads,7/3/2001,,,
2441,fop fail shutdown run print,Fop - No,pdf,Ralph_LaChance,CLOS,FIXE,P3,blo,all,Fop 0.19 fails to shutdown when running -print,7/3/2001,,,
2442,null pointer exception hang unit test,Ant,Optional,sbix,RESO,FIXE,P3,maj,1.3,Null pointer exception hanging unit tests in XMLJUnitResultFormatter.endTest,7/3/2001,,,
2444,jsp include page call jsp forward au,Tomcat 3,Jasper,henry,RESO,FIXE,P3,maj,3.2.1,JSP included page calling JSP forward will cause Stack Overflow,7/4/2001,,,
2447,content longer expect,Tomcat 3,Servlet,reetz,RESO,INVA,P3,nor,3.2.2,Content longer as expected,7/4/2001,,,
2448,pentium machine http local host au,Tomcat 4,Catalina,rswiener,RESO,INVA,P3,blo,4.0 B,On Pentium 4 machine http://localhost:8080 causes memory page fault and major crash,7/4/2001,,,
2451,ur type type work,Xerces-J,Schema-D,joerg.vogel,RESO,FIXE,P3,nor,1.4.1,"ur-type ""anyType"" doesn't work",7/5/2001,,,
2453,nt service stop log,Tomcat 3,Unknown,Rainer.Struck,RESO,INVA,P3,cri,3.2.2,"NT-Service stoped, when logoff",7/5/2001,,,
2455,error page directive expose jsp page sour,Tomcat 3,Unknown,ramon.casha,RESO,INVA,P3,maj,3.2.2,error-page directive is exposing JSP page source!!,7/5/2001,,,
2458,request dispatcher commit response fo,Tomcat 3,Servlet,rachel,RESO,WONT,P3,maj,3.2.2,RequestDispatcher always commits response before include(),7/5/2001,,,
2460,mul ple oder line colum,Fop - No,pdf,xmlram,CLOS,FIXE,P3,cri,all,Mulitple boder lines between the colums in a table,7/5/2001,,,
2463,line page pdf output file,Fop - No,pdf,xmlram,CLOS,INVA,P3,nor,all,No of lines per page in a PDF output file,7/5/2001,,,
2464,unable declare text element tri,Xerces-J,Schema-S,berman,RESO,FIXE,P3,maj,1.4.1,Unable to declare text-only element with attributes,7/5/2001,,,
2467,handle list union,Xerces-J,Schema-D,priscilla,RESO,FIXE,P3,nor,1.4.1,cannot handle lists of unions,7/5/2001,,,
2469,ser let request set character encoding,Tomcat 4,Jasper,shin,RESO,WONT,P3,nor,4.0 B,ServletRequest#setCharacterEncoding() doesn't work in JSP.,7/5/2001,[1944],2469.0,1944.0
2475,border appear work fo table row,Fop - No,general,Ralph_LaChance,CLOS,FIXE,P3,nor,all,Borders don't appear to work in <fo:table-row>,7/6/2001,"[3223, 5344]",2475.0,2475.0
2476,patch new compiler kj gc support,Ant,Core tas,toraneko,RESO,FIXE,P3,enh,1.5,[PATCH] new compiler kjc and gcj support,7/6/2001,,,
2478,pass session variable jsp se,Tomcat 3,Servlet,ashish.arondekar,RESO,INVA,P3,cri,3.2.2,Passing Session variables between JSP's and Servlets.,7/6/2001,,,
2479,rf build task sleep,Ant,Optional,nospamforstokes,RESO,FIXE,P3,nor,1.3,"RFE: Built-In task to ""sleep""",7/6/2001,,,
2480,org apache xe rce dom tree walkeri mpl java,Xerces-J,DOM,geuer-pollmann,RESO,FIXE,P3,maj,1.4.1,org/apache/xerces/dom/TreeWalkerImpl.java is buggy,7/6/2001,,,
2482,ssh optional task,Ant,Optional,vsrpathuri,CLOS,LATE,P3,enh,1.2,SSH optional task,7/6/2001,,,
2483,processing instruction information,Xerces-J,DOM,kayingl,RESO,FIXE,P3,nor,1.4.1,No processing instruction information can be retrieved from the DOM tree,7/6/2001,,,
2484,check java home valid,Ant,Wrapper,erolfox,RESO,FIXE,P3,min,1.3,should check that JAVAHOME is valid and give better error message,7/6/2001,,,
2485,null pointer exception schema validation,Xerces-J,SAX,sullivan,RESO,FIXE,P3,nor,1.4.1,NullPointerExceptionusing Schema validation,7/6/2001,,,
2487,bracket quantifier accept,Regexp,Other,nino,CLOS,DUPL,P3,min,unspe,"Bracketed quantifiers {n,m} don't accept 0 as a lower bound.",7/6/2001,,19329.0,306.0
2489,leader cid font bug,Fop - No,pdf,hintak_leung,CLOS,DUPL,P3,maj,all,leader CID font bug,7/6/2001,,2556.0,2489.0
2490,catalina bat contain un escape pipe,Tomcat 4,Unknown,sergeyli,RESO,FIXE,P3,min,4.0 M,"catalina.bat contains unescaped pipes ""|"" in :usage section",7/6/2001,,,
2491,footnote fit remain space crash,Fop - No,pdf,hintak_leung,CLOS,FIXE,P3,cri,all,footnote can't fit remaining space and crash,7/6/2001,,,
